PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23174390","Neuroprotective peptides influence cytokine and chemokine alterations in a model of fetal alcohol syndrome","Roberson R, Kuddo T, Benassou I, Abebe D, Spong CY.","Am J Obstet Gynecol. 2012 Dec;207(6):499.e1-5. doi: 10.1016/j.ajog.2012.10.005. Epub 2012 Oct 5.","Roberson R","Am J Obstet Gynecol","2012","2012/11/24","","","10.1016/j.ajog.2012.10.005"
"29204137","Microbial Mechanistic Insight into the Role of Inulin in Improving Maternal Health in a Pregnant Sow Model","Zhou P, Zhao Y, Zhang P, Li Y, Gui T, Wang J, Jin C, Che L, Li J, Lin Y, Xu S, Feng B, Fang Z, Wu D.","Front Microbiol. 2017 Nov 17;8:2242. doi: 10.3389/fmicb.2017.02242. eCollection 2017.","Zhou P","Front Microbiol","2017","2017/12/06","PMC5698696","","10.3389/fmicb.2017.02242"
"24696449","A maternal gluten-free diet reduces inflammation and diabetes incidence in the offspring of NOD mice","Hansen CH, Krych L, Buschard K, Metzdorff SB, Nellemann C, Hansen LH, Nielsen DS, Frøkiær H, Skov S, Hansen AK.","Diabetes. 2014 Aug;63(8):2821-32. doi: 10.2337/db13-1612. Epub 2014 Apr 2.","Hansen CH","Diabetes","2014","2014/04/04","","","10.2337/db13-1612"
"29487473","Establishment of Immunohematological Reference Values among HIV Sero-negative Pregnant Women at St. Paul's Hospital Millennium Medical College (SPHMMC), Addis Ababa, Ethiopia","Yeshanew AG, GebreSilasie YM, Mengesha HT.","Ethiop J Health Sci. 2017 Nov;27(6):641-650. doi: 10.4314/ejhs.v27i6.9.","Yeshanew AG","Ethiop J Health Sci","2017","2018/03/01","PMC5811943","","10.4314/ejhs.v27i6.9"
"35287715","Increases in ambient air pollutants during pregnancy are linked to increases in methylation of IL4, IL10, and IFNγ","Aguilera J, Han X, Cao S, Balmes J, Lurmann F, Tyner T, Lutzker L, Noth E, Hammond SK, Sampath V, Burt T, Utz PJ, Khatri P, Aghaeepour N, Maecker H, Prunicki M, Nadeau K.","Clin Epigenetics. 2022 Mar 14;14(1):40. doi: 10.1186/s13148-022-01254-2.","Aguilera J","Clin Epigenetics","2022","2022/03/15","PMC8919561","","10.1186/s13148-022-01254-2"
"25793768","Homing receptor expression is deviated on CD56+ blood lymphocytes during pregnancy in Type 1 diabetic women","Burke SD, Seaward AV, Ramshaw H, Smith GN, Virani S, Croy BA, Lima PD.","PLoS One. 2015 Mar 20;10(3):e0119526. doi: 10.1371/journal.pone.0119526. eCollection 2015.","Burke SD","PLoS One","2015","2015/03/21","PMC4368780","","10.1371/journal.pone.0119526"
"33035192","Cytokine profiling: variation in immune modulation with preterm birth vs. uncomplicated term birth identifies pivotal signals in pathogenesis of preterm birth","Denney JM, Nelson E, Wadhwa P, Waters T, Mathew L, Goldenberg RL, Culhane JF.","J Perinat Med. 2020 Oct 12;49(3):299-309. doi: 10.1515/jpm-2020-0025. Print 2021 Mar 26.","Denney JM","J Perinat Med","2020","2020/10/09","","","10.1515/jpm-2020-0025"
"32144425","Influence of an immune-modulatory feed supplement on performance and immune function of beef cows and calves preweaning","Crook TS, Beck PA, Gadberry S, Sims MB, Stewart CB, Shelton C, Koltes J, Kegley EB, Powell J, McLean DJ, Chapman JD.","J Anim Sci. 2020 Mar 1;98(3):skaa073. doi: 10.1093/jas/skaa073.","Crook TS","J Anim Sci","2020","2020/03/08","PMC7357955","","10.1093/jas/skaa073"
"25913155","Prenatal exposure to phthalates, bisphenol A and perfluoroalkyl substances and cord blood levels of IgE, TSLP and IL-33","Ashley-Martin J, Dodds L, Levy AR, Platt RW, Marshall JS, Arbuckle TE.","Environ Res. 2015 Jul;140:360-8. doi: 10.1016/j.envres.2015.04.010. Epub 2015 Apr 24.","Ashley-Martin J","Environ Res","2015","2015/04/28","","","10.1016/j.envres.2015.04.010"
"32915478","Distinct mRNA and long non-coding RNA expression profiles of decidual natural killer cells in patients with early missed abortion","Li T, Li X, Guo Y, Zheng G, Yu T, Zeng W, Qiu L, He X, Yang Y, Zheng X, Li Y, Huang H, Liu X.","FASEB J. 2020 Nov;34(11):14264-14286. doi: 10.1096/fj.202000621R. Epub 2020 Sep 11.","Li T","FASEB J","2020","2020/09/11","","","10.1096/fj.202000621R"
"24654689","Importance of male fertility control in family planning","Tulsiani DR, Abou-Haila A.","Endocr Metab Immune Disord Drug Targets. 2014;14(2):134-44. doi: 10.2174/1871530314666140320112912.","Tulsiani DR","Endocr Metab Immune Disord Drug Targets","2014","2014/03/25","","","10.2174/1871530314666140320112912"
"21505776","Breastfeeding in HIV exposed infants significantly improves child health: a prospective study","Kindra G, Coutsoudis A, Esposito F, Esterhuizen T.","Matern Child Health J. 2012 Apr;16(3):632-40. doi: 10.1007/s10995-011-0795-8.","Kindra G","Matern Child Health J","2012","2011/04/21","","","10.1007/s10995-011-0795-8"
"31215695","Adverse health outcomes associated with fetal alcohol exposure: A systematic review focused on immune-related outcomes","Reid N, Moritz KM, Akison LK.","Pediatr Allergy Immunol. 2019 Nov;30(7):698-707. doi: 10.1111/pai.13099. Epub 2019 Jul 16.","Reid N","Pediatr Allergy Immunol","2019","2019/06/20","","","10.1111/pai.13099"
"35618357","Evidence for the effectiveness of immunologic therapies in women with subfertility and/or undergoing assisted reproduction","Melo P, Thornton T, Coomarasamy A, Granne I.","Fertil Steril. 2022 Jun;117(6):1144-1159. doi: 10.1016/j.fertnstert.2022.04.015.","Melo P","Fertil Steril","2022","2022/05/26","","","10.1016/j.fertnstert.2022.04.015"
"31487407","Interleukin-7, T helper 1, and regulatory T-cell activity-related cytokines are increased during the second trimester of healthy pregnancy compared to non-pregnant women","Tagoma A, Haller-Kikkatalo K, Roos K, Oras A, Kirss A, Ilonen J, Uibo R.","Am J Reprod Immunol. 2019 Dec;82(6):e13188. doi: 10.1111/aji.13188. Epub 2019 Sep 28.","Tagoma A","Am J Reprod Immunol","2019","2019/09/06","","","10.1111/aji.13188"
"24732876","Altered innate immune development in HIV-exposed uninfected infants","Reikie BA, Adams RCM, Leligdowicz A, Ho K, Naidoo S, Rusk CE, de Beer C, Preiser W, Cotton MF, Speert DP, Esser M, Kollmann TR.","J Acquir Immune Defic Syndr. 2014 Jul 1;66(3):245-255. doi: 10.1097/QAI.0000000000000161.","Reikie BA","J Acquir Immune Defic Syndr","2014","2014/04/16","PMC4146715","NIHMS584143","10.1097/QAI.0000000000000161"
"31585488","IL-10 to TNFα ratios throughout early first trimester can discriminate healthy pregnancies from pregnancy losses","Kaislasuo J, Simpson S, Petersen JF, Peng G, Aldo P, Lokkegaard E, Paidas M, Pal L, Guller S, Mor G.","Am J Reprod Immunol. 2020 Jan;83(1):e13195. doi: 10.1111/aji.13195. Epub 2019 Oct 20.","Kaislasuo J","Am J Reprod Immunol","2020","2019/10/05","PMC8295882","NIHMS1713708","10.1111/aji.13195"
"25681994","Adjuvanted vaccines in pregnancy: no evidence for effect of the adjuvanted H1N1/09 vaccination on occurrence of preeclampsia or intra-uterine growth restriction","Coenders A, Koopmans NK, Broekhuijsen K, Groen H, Karstenberg-Kramer JM, van Goor K, Groenewout M, van Loon AJ, Faas MM, van Pampus MG.","Eur J Obstet Gynecol Reprod Biol. 2015 Apr;187:14-9. doi: 10.1016/j.ejogrb.2015.01.011. Epub 2015 Jan 23.","Coenders A","Eur J Obstet Gynecol Reprod Biol","2015","2015/02/16","","","10.1016/j.ejogrb.2015.01.011"
"30922443","Quantitative proteomics suggest a potential link between early embryonic death and trisomy 16","Yao T, Hou H, Liu G, Wu J, Qin Z, Sun Y, Jin X, Chen J, Chen Y, Xu Z.","Reprod Fertil Dev. 2019 May;31(6):1116-1126. doi: 10.1071/RD17319.","Yao T","Reprod Fertil Dev","2019","2019/03/30","","","10.1071/RD17319"
"36237987","Maternal Th17/Treg Cytokines and Small Extracellular Vesicles in Plasma as Potential Biomarkers for Preeclampsia","Chen HY, Wang XY, Lu KM, Yu CH, Su MT, Kang L, Hsu KF, Chen PF, Lin SH.","Int J Med Sci. 2022 Sep 25;19(11):1672-1679. doi: 10.7150/ijms.71047. eCollection 2022.","Chen HY","Int J Med Sci","2022","2022/10/14","PMC9553855","","10.7150/ijms.71047"
"30522970","Immune response to purified protein derivative in infants from helminth-sensitized mothers - A cases series","de Souza Fernandes E, Correia do Nascimento WR, Alves Dos Santos P, de Oliveira Nóbrega CG, Barros Lorena V, Simões Barbosa C, Medeiros D, Wanick Sarinho S, Assis Costa VM, Oliveira de Souza VM.","J Microbiol Immunol Infect. 2020 Aug;53(4):634-639. doi: 10.1016/j.jmii.2018.10.009. Epub 2018 Nov 17.","de Souza Fernandes E","J Microbiol Immunol Infect","2020","2018/12/08","","","10.1016/j.jmii.2018.10.009"
"22805468","Fish oil supplementation in early infancy modulates developing infant immune responses","D'Vaz N, Meldrum SJ, Dunstan JA, Lee-Pullen TF, Metcalfe J, Holt BJ, Serralha M, Tulic MK, Mori TA, Prescott SL.","Clin Exp Allergy. 2012 Aug;42(8):1206-16. doi: 10.1111/j.1365-2222.2012.04031.x.","D'Vaz N","Clin Exp Allergy","2012","2012/07/19","","","10.1111/j.1365-2222.2012.04031.x"
"30696862","Targeted expression profiling by RNA-Seq improves detection of cellular dynamics during pregnancy and identifies a role for T cells in term parturition","Tarca AL, Romero R, Xu Z, Gomez-Lopez N, Erez O, Hsu CD, Hassan SS, Carey VJ.","Sci Rep. 2019 Jan 29;9(1):848. doi: 10.1038/s41598-018-36649-w.","Tarca AL","Sci Rep","2019","2019/01/31","PMC6351599","","10.1038/s41598-018-36649-w"
"22720948","Effects of conjugated linoleic acids fed to dairy cows during early gestation on hematological, immunological, and metabolic characteristics of cows and their calves","Dänicke S, Kowalczyk J, Renner L, Pappritz J, Meyer U, Kramer R, Weber EM, Döll S, Rehage J, Jahreis G.","J Dairy Sci. 2012 Jul;95(7):3938-53. doi: 10.3168/jds.2011-4879.","Dänicke S","J Dairy Sci","2012","2012/06/23","","","10.3168/jds.2011-4879"
"35590169","Naturalization of the microbiota developmental trajectory of Cesarean-born neonates after vaginal seeding","Song SJ, Wang J, Martino C, Jiang L, Thompson WK, Shenhav L, McDonald D, Marotz C, Harris PR, Hernandez CD, Henderson N, Ackley E, Nardella D, Gillihan C, Montacuti V, Schweizer W, Jay M, Combellick J, Sun H, Garcia-Mantrana I, Gil Raga F, Collado MC, Rivera-Viñas JI, Campos-Rivera M, Ruiz-Calderon JF, Knight R, Dominguez-Bello MG.","Med (N Y). 2021 Aug 13;2(8):951-964.e5. doi: 10.1016/j.medj.2021.05.003. Epub 2021 Jun 17.","Song SJ","Med (N Y)","2021","2022/05/19","PMC9123283","NIHMS1795713","10.1016/j.medj.2021.05.003"
"26406892","Aberrant 5'-CpG Methylation of Cord Blood TNFα Associated with Maternal Exposure to Polybrominated Diphenyl Ethers","Dao T, Hong X, Wang X, Tang WY.","PLoS One. 2015 Sep 25;10(9):e0138815. doi: 10.1371/journal.pone.0138815. eCollection 2015.","Dao T","PLoS One","2015","2015/09/26","PMC4583495","","10.1371/journal.pone.0138815"
"29482571","Prenatal exposure to TCDD and atopic conditions in the Seveso second generation: a prospective cohort study","Ye M, Warner M, Mocarelli P, Brambilla P, Eskenazi B.","Environ Health. 2018 Feb 27;17(1):22. doi: 10.1186/s12940-018-0365-2.","Ye M","Environ Health","2018","2018/02/28","PMC5827999","","10.1186/s12940-018-0365-2"
"36014760","Association between Maternal Characteristics and Immune Factors TGF-β1, TGF-β2, and IgA in Colostrum: An Exploratory Study in Japan","Hirata N, Kiuchi M, Pak K, Fukuda R, Mochimaru N, Mitsui M, Yoshida K.","Nutrients. 2022 Aug 9;14(16):3255. doi: 10.3390/nu14163255.","Hirata N","Nutrients","2022","2022/08/26","PMC9416399","","10.3390/nu14163255"
"31714357","Impact of HIV and antiretroviral drug exposure on lung growth and function over 2 years in an African Birth Cohort","Gray DM, Wedderburn CJ, MacGinty RP, McMillan L, Jacobs C, Stadler JAM, Hall GL, Zar HJ.","AIDS. 2020 Mar 15;34(4):549-558. doi: 10.1097/QAD.0000000000002444.","Gray DM","AIDS","2020","2019/11/13","PMC7050792","","10.1097/QAD.0000000000002444"
"30743244","Prenatal exposure to mercury in relation to infant infections and respiratory symptoms in the New Hampshire Birth Cohort Study","Emeny RT, Korrick SA, Li Z, Nadeau K, Madan J, Jackson B, Baker E, Karagas MR.","Environ Res. 2019 Apr;171:523-529. doi: 10.1016/j.envres.2019.01.026. Epub 2019 Jan 11.","Emeny RT","Environ Res","2019","2019/02/12","PMC6561090","NIHMS1521217","10.1016/j.envres.2019.01.026"
"23996711","Mutational analysis of HBs Ag-positive mothers and their infected children despite immunoprophylaxis","Ghaziasadi A, Alavian SM, Norouzi M, Fazeli Z, Jazayeri SM.","Iran J Allergy Asthma Immunol. 2013 Aug 28;12(4):352-60.","Ghaziasadi A","Iran J Allergy Asthma Immunol","2013","2013/09/03","","",""
"29092650","Phenotypic characterization of regulatory T cells populations in maternal blood, cord blood and placenta from diabetic mothers","Queiroz AA, França EL, Hara CCP, Honorio MS, Fagundes DLG, Calderon IMP, Honorio-França AC.","J Matern Fetal Neonatal Med. 2019 Apr;32(7):1098-1104. doi: 10.1080/14767058.2017.1400004. Epub 2017 Nov 20.","Queiroz AA","J Matern Fetal Neonatal Med","2019","2017/11/03","","","10.1080/14767058.2017.1400004"
"28545137","Re-examining the association between residential exposure to magnetic fields from power lines and childhood asthma in the Danish National Birth Cohort","Sudan M, Arah OA, Becker T, Levy Y, Sigsgaard T, Olsen J, Vergara X, Kheifets L.","PLoS One. 2017 May 17;12(5):e0177651. doi: 10.1371/journal.pone.0177651. eCollection 2017.","Sudan M","PLoS One","2017","2017/05/26","PMC5435231","","10.1371/journal.pone.0177651"
"23962040","Profile of maternal CD4 T-cell effector function during normal pregnancy and in women with a history of recurrent miscarriage","Lissauer D, Goodyear O, Khanum R, Moss PA, Kilby MD.","Clin Sci (Lond). 2014 Mar;126(5):347-54. doi: 10.1042/CS20130247.","Lissauer D","Clin Sci (Lond)","2014","2013/08/22","","","10.1042/CS20130247"
"29892034","Gastric fluid used to assess changes during the latency period in preterm prelabor rupture of membranes","Musilova I, Andrys C, Hornychova H, Pliskova L, Drahosova M, Zednikova B, Bolehovska R, Faist T, Jacobsson B, Kacerovsky M.","Pediatr Res. 2018 Aug;84(2):240-247. doi: 10.1038/s41390-018-0073-1. Epub 2018 May 31.","Musilova I","Pediatr Res","2018","2018/06/13","","","10.1038/s41390-018-0073-1"
"34889468","Specific innate immune cells uptake fetal antigen and display homeostatic phenotypes in the maternal circulation","Arenas-Hernandez M, Romero R, Gershater M, Tao L, Xu Y, Garcia-Flores V, Pusod E, Miller D, Galaz J, Motomura K, Schwenkel G, Para R, Gomez-Lopez N.","J Leukoc Biol. 2022 Mar;111(3):519-538. doi: 10.1002/JLB.5HI0321-179RR. Epub 2021 Dec 10.","Arenas-Hernandez M","J Leukoc Biol","2022","2021/12/10","PMC8881318","NIHMS1753791","10.1002/JLB.5HI0321-179RR"
"27094728","CpG Oligodeoxynucleotides Downregulate Placental Adiponectin and Increase Embryo Loss in Non-Obese Diabetic Mice","Qin CM, Tian FJ, Liu XR, Wu F, Ma XL, Lin Y.","Am J Reprod Immunol. 2016 Jul;76(1):38-49. doi: 10.1111/aji.12515. Epub 2016 Apr 20.","Qin CM","Am J Reprod Immunol","2016","2016/04/21","PMC5074278","","10.1111/aji.12515"
"33466918","DNA Methylation Levels in Mononuclear Leukocytes from the Mother and Her Child Are Associated with IgE Sensitization to Allergens in Early Life","Acevedo N, Scala G, Merid SK, Frumento P, Bruhn S, Andersson A, Ogris C, Bottai M, Pershagen G, Koppelman GH, Melén E, Sonnhammer E, Alm J, Söderhäll C, Kere J, Greco D, Scheynius A.","Int J Mol Sci. 2021 Jan 14;22(2):801. doi: 10.3390/ijms22020801.","Acevedo N","Int J Mol Sci","2021","2021/01/20","PMC7830007","","10.3390/ijms22020801"
"32622597","Effect of gestational age (preterm or full term) on lipid composition of the milk fat globule and its membrane in human colostrum","Pérez-Gálvez A, Calvo MV, Megino-Tello J, Aguayo-Maldonado J, Jiménez-Flores R, Fontecha J.","J Dairy Sci. 2020 Sep;103(9):7742-7751. doi: 10.3168/jds.2020-18428. Epub 2020 Jul 1.","Pérez-Gálvez A","J Dairy Sci","2020","2020/07/06","","","10.3168/jds.2020-18428"
"36148712","Non-essential heavy metals and protective effects of selenium against mercury toxicity in endangered Australian sea lion (Neophoca cinerea) pups with hookworm disease","Taylor S, Terkildsen M, McQuilty R, Lee D, Wing-Simpson A, Gray R.","Environ Int. 2022 Nov;169:107521. doi: 10.1016/j.envint.2022.107521. Epub 2022 Sep 13.","Taylor S","Environ Int","2022","2022/09/23","","","10.1016/j.envint.2022.107521"
"29729041","Wheeze trajectories are modifiable through early-life intervention and predict asthma in adolescence","Owora AH, Becker AB, Chan-Yeung M, Chan ES, Chooniedass R, Ramsey C, Watson WTA, Azad MB.","Pediatr Allergy Immunol. 2018 Sep;29(6):612-621. doi: 10.1111/pai.12922. Epub 2018 Jun 19.","Owora AH","Pediatr Allergy Immunol","2018","2018/05/06","","","10.1111/pai.12922"
"23184984","Cellular senescence induced by CD158d reprograms natural killer cells to promote vascular remodeling","Rajagopalan S, Long EO.","Proc Natl Acad Sci U S A. 2012 Dec 11;109(50):20596-601. doi: 10.1073/pnas.1208248109. Epub 2012 Nov 26.","Rajagopalan S","Proc Natl Acad Sci U S A","2012","2012/11/28","PMC3528503","","10.1073/pnas.1208248109"
"29107071","Role of TLR4 in olfactory-based spatial learning activity of neonatal mice after developmental exposure to diesel exhaust origin secondary organic aerosol","Nway NC, Fujitani Y, Hirano S, Mar O, Win-Shwe TT.","Neurotoxicology. 2017 Dec;63:155-165. doi: 10.1016/j.neuro.2017.10.001. Epub 2017 Oct 26.","Nway NC","Neurotoxicology","2017","2017/11/07","","","10.1016/j.neuro.2017.10.001"
"24608638","Fecal microbial composition of ulcerative colitis and Crohn's disease patients in remission and subsequent exacerbation","Wills ES, Jonkers DM, Savelkoul PH, Masclee AA, Pierik MJ, Penders J.","PLoS One. 2014 Mar 7;9(3):e90981. doi: 10.1371/journal.pone.0090981. eCollection 2014.","Wills ES","PLoS One","2014","2014/03/11","PMC3946581","","10.1371/journal.pone.0090981"
"35597945","A mixed-methods study on the association of six-month predominant breastfeeding with socioecological factors and COVID-19 among experienced breastfeeding women in Hong Kong","Kwan J, Jia J, Yip KM, So HK, Leung SSF, Ip P, Wong WHS.","Int Breastfeed J. 2022 May 21;17(1):40. doi: 10.1186/s13006-022-00484-7.","Kwan J","Int Breastfeed J","2022","2022/05/21","PMC9123774","","10.1186/s13006-022-00484-7"
"25645120","Impact of elevated maternal HIV viral load at delivery on T-cell populations in HIV exposed uninfected infants in Mozambique","de Deus N, Moraleda C, Serna-Bolea C, Renom M, Menendez C, Naniche D.","BMC Infect Dis. 2015 Feb 3;15:37. doi: 10.1186/s12879-015-0766-6.","de Deus N","BMC Infect Dis","2015","2015/02/04","PMC4320465","","10.1186/s12879-015-0766-6"
