PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"21336530","A spontaneous intercostal artery hemorrhage in systemic lupus erythematosus","Lu CC, Chen CH, Yeh SF, Lai JH, Chang DM.","Rheumatol Int. 2012 Mar;32(3):829-31. doi: 10.1007/s00296-011-1826-x. Epub 2011 Feb 19.","Lu CC","Rheumatol Int","2012","2011/02/22","","","10.1007/s00296-011-1826-x"
"29027258","Acquired factor XI deficiency and therapeutic plasma exchange","Wool GD, Treml A, Miller JL.","J Clin Apher. 2018 Jun;33(3):427-430. doi: 10.1002/jca.21593. Epub 2017 Oct 13.","Wool GD","J Clin Apher","2018","2017/10/14","","","10.1002/jca.21593"
"24968675","Intracerebral coinfection with Burkholderia pseudomallei and Cryptococcus neoformans in a patient with systemic lupus erythematosus","Samad I, Wang MC, Chong VH.","Southeast Asian J Trop Med Public Health. 2014 Mar;45(2):352-6.","Samad I","Southeast Asian J Trop Med Public Health","2014","2014/06/28","","",""
"24332767","Ten common mistakes in the management of lupus nephritis","Bose B, Silverman ED, Bargman JM.","Am J Kidney Dis. 2014 Apr;63(4):667-76. doi: 10.1053/j.ajkd.2013.10.056. Epub 2013 Dec 12.","Bose B","Am J Kidney Dis","2014","2013/12/17","","","10.1053/j.ajkd.2013.10.056"
"22198431","Fetal outcome in autoimmune diseases","Carvalheiras G, Faria R, Braga J, Vasconcelos C.","Autoimmun Rev. 2012 May;11(6-7):A520-30. doi: 10.1016/j.autrev.2011.12.002. Epub 2011 Dec 11.","Carvalheiras G","Autoimmun Rev","2012","2011/12/27","","","10.1016/j.autrev.2011.12.002"
"33977794","Lupus-like membranous nephropathy. Is it lupus? Report of 5 cases in a reference hospital in Mexico","Ramírez-Gómez LM, Ruiz-Leija I, Martínez-Galla D, Borjas-García JA, Abud-Mendoza C; LUNPOS Group.","Lupus. 2021 Jul;30(8):1347-1357. doi: 10.1177/09612033211013584. Epub 2021 May 12.","Ramírez-Gómez LM","Lupus","2021","2021/05/12","","","10.1177/09612033211013584"
"28971307","Non-tuberculous mycobacterium bacteraemia in a pregnant systemic lupus erythematosus (SLE) patient: a case review and pooled case analysis","Shaharir SS, Sulaiman Sahari N, Mohamed Fuad Z, Zukiman WZHW, Mohd Yusof NH, Sulong A, Periasamy P.","Clin Rheumatol. 2018 Mar;37(3):837-847. doi: 10.1007/s10067-017-3855-7. Epub 2017 Oct 3.","Shaharir SS","Clin Rheumatol","2018","2017/10/04","","","10.1007/s10067-017-3855-7"
"35440212","Low pre-pregnant body mass index is a risk factor for the decrease of postpartum bone mineral density in systemic lupus erythematosus patients received glucocorticoid therapy","Ishida T, Yuri H, Nakamura E, Isoda K, Wada Y, Kotani T, Takeuchi T.","Lupus. 2022 Jun;31(7):848-854. doi: 10.1177/09612033221094710. Epub 2022 Apr 19.","Ishida T","Lupus","2022","2022/04/20","","","10.1177/09612033221094710"
"35287704","Liver infarctions as the first manifestation of antiphospholipid antibody syndrome in pregnancy: a case report","Meloni C, Schreiber C, Studt JD, Kamm S, Di Chiara M, Herren T.","J Med Case Rep. 2022 Mar 14;16(1):103. doi: 10.1186/s13256-022-03324-8.","Meloni C","J Med Case Rep","2022","2022/03/15","PMC8919164","","10.1186/s13256-022-03324-8"
"35218244","Therapeutic plasma exchange in a patient with acute motor axonal neuropathy subtype of Guillain-Barre syndrome and systemic lupus erythematosus","Akgun Y, Langlie J, Huberman MA, Wu Y.","J Clin Apher. 2022 Aug;37(4):405-410. doi: 10.1002/jca.21977. Epub 2022 Feb 26.","Akgun Y","J Clin Apher","2022","2022/02/26","","","10.1002/jca.21977"
"34866492","Comparing pregnancy outcomes in patients with criteria and non-criteria autoimmune disease: A systematic review","Muñoz Muñoz C, Ahmed K, Thomas M, Cohen H, Alijotas-Reig J, Giles I.","Lupus. 2022 Jan;31(1):5-18. doi: 10.1177/09612033211061850. Epub 2021 Dec 6.","Muñoz Muñoz C","Lupus","2022","2021/12/06","","","10.1177/09612033211061850"
"34790198","Anti-Phosphatidylserine/Prothrombin Antibodies at Two Points: Correlation With Lupus Anticoagulant and Thrombotic Risk","Egri N, Bentow C, Rubio L, Norman GL, López-Sañudo S, Mahler M, Pérez-Isidro A, Cervera R, Viñas O, Espinosa G, Ruiz-Ortiz E.","Front Immunol. 2021 Oct 21;12:754469. doi: 10.3389/fimmu.2021.754469. eCollection 2021.","Egri N","Front Immunol","2021","2021/11/18","PMC8592011","","10.3389/fimmu.2021.754469"
"28479488","The development of offspring from mothers with systemic lupus erythematosus. A systematic review","Yousef Yengej FA, van Royen-Kerkhof A, Derksen RHWM, Fritsch-Stork RDE.","Autoimmun Rev. 2017 Jul;16(7):701-711. doi: 10.1016/j.autrev.2017.05.005. Epub 2017 May 4.","Yousef Yengej FA","Autoimmun Rev","2017","2017/05/09","","","10.1016/j.autrev.2017.05.005"
"22695896","[Rheumatic diseases during pregnancy]","Fischer-Betz R.","Internist (Berl). 2012 Sep;53(9):1047-53. doi: 10.1007/s00108-012-3029-2.","Fischer-Betz R","Internist (Berl)","2012","2012/06/15","","","10.1007/s00108-012-3029-2"
"32447183","Perceptions of women with systemic lupus erythematosus undergoing high-risk prenatal care: A qualitative study","Rodrigues L, Alves VLP, Sim-Simc MMF, Surita FG.","Midwifery. 2020 Aug;87:102715. doi: 10.1016/j.midw.2020.102715. Epub 2020 May 13.","Rodrigues L","Midwifery","2020","2020/05/25","","","10.1016/j.midw.2020.102715"
"29735288","Clinical practice guidelines for the treatment of systemic lupus erythematosus by the Mexican College of Rheumatology","Xibillé-Friedmann D, Pérez-Rodríguez M, Carrillo-Vázquez S, Álvarez-Hernández E, Aceves FJ, Ocampo-Torres MC, García-García C, García-Figueroa JL, Merayo-Chalico J, Barrera-Vargas A, Portela-Hernández M, Sicsik S, Andrade-Ortega L, Rosales-Don Pablo VM, Martínez A, Prieto-Seyffert P, Pérez-Cristóbal M, Saavedra MÁ, Castro-Colín Z, Ramos A, Huerta-Sil G, Hernández-Cabrera MF, Jara LJ, Limón-Camacho L, Tinajero-Nieto L, Barile-Fabris LA.","Reumatol Clin (Engl Ed). 2019 Jan-Feb;15(1):3-20. doi: 10.1016/j.reuma.2018.03.011. Epub 2018 May 4.","Xibillé-Friedmann D","Reumatol Clin (Engl Ed)","2019","2018/05/09","","","10.1016/j.reuma.2018.03.011"
"25310743","Intravenous immunoglobulin in the therapeutic armamentarium of systemic lupus erythematosus: a systematic review and meta-analysis","Sakthiswary R, D'Cruz D.","Medicine (Baltimore). 2014 Oct;93(16):e86. doi: 10.1097/MD.0000000000000086.","Sakthiswary R","Medicine (Baltimore)","2014","2014/10/14","PMC4616295","","10.1097/MD.0000000000000086"
"24297095","Aseptic necrosis at multiple localisations in a lupus patient with lymphoma","Bazso A, Bazso T, Szodoray P, Poor G, Kiss E.","Osteoporos Int. 2014 Apr;25(4):1415-7. doi: 10.1007/s00198-013-2589-x. Epub 2013 Dec 3.","Bazso A","Osteoporos Int","2014","2013/12/04","PMC3955128","","10.1007/s00198-013-2589-x"
"29554346","Women with systemic lupus erythematosus get pregnant more easily than women with rheumatoid arthritis","Götestam Skorpen C, Lydersen S, Gilboe IM, Skomsvoll JF, Salvesen KÅ, Palm Ø, Koksvik HSS, Jakobsen B, Wallenius M.","Rheumatology (Oxford). 2018 Jun 1;57(6):1072-1079. doi: 10.1093/rheumatology/key049.","Götestam Skorpen C","Rheumatology (Oxford)","2018","2018/03/20","","","10.1093/rheumatology/key049"
"30392252","[Clinical study of maternal and infant outcomes in patients with lupus nephritis complicated with pregnancy]","Zhan ZP, Lao MX, Zhan YF, Chen DY, Liang LQ, Yang XY.","Zhonghua Yi Xue Za Zhi. 2018 Oct 9;98(37):2982-2986. doi: 10.3760/cma.j.issn.0376-2491.2018.37.006.","Zhan ZP","Zhonghua Yi Xue Za Zhi","2018","2018/11/06","","","10.3760/cma.j.issn.0376-2491.2018.37.006"
"35896399","Systemic lupus erythematosus and secondary antiphospholipid syndrome in native sisters with reduced fertility","Ulčová-Gallová Zdenka, Mukenšnabl Petr, Dzurillová Žaneta, Lošan Petr.","Ceska Gynekol. 2022;87(3):198-201. doi: 10.48095/cccg2022198.","Ulčová-Gallová Zdenka","Ceska Gynekol","2022","2022/07/27","","","10.48095/cccg2022198"
"25474424","Efficacy of eculizumab in a patient with immunoadsorption-dependent catastrophic antiphospholipid syndrome: a case report","Kronbichler A, Frank R, Kirschfink M, Szilágyi Á, Csuka D, Prohászka Z, Schratzberger P, Lhotta K, Mayer G.","Medicine (Baltimore). 2014 Nov;93(26):e143. doi: 10.1097/MD.0000000000000143.","Kronbichler A","Medicine (Baltimore)","2014","2014/12/05","PMC4616391","","10.1097/MD.0000000000000143"
"30919147","First trimester combined screening in patients with systemic lupus erythematosus: impact of pre-analytical variables on risk assessment","de Sousa MJR, Ribeiro R, Syngelaki A, Nicolaides KH.","Clin Rheumatol. 2019 May;38(5):1251-1255. doi: 10.1007/s10067-019-04525-1. Epub 2019 Mar 28.","de Sousa MJR","Clin Rheumatol","2019","2019/03/29","","","10.1007/s10067-019-04525-1"
"33497303","Hospitalization in patients with systemic lupus erythematosus at Tawam Hospital, United Arab Emirates (UAE): Rates, causes, and factors associated with length of stay","Aldarmaki R, Al Khogali HI, Al Dhanhani AM.","Lupus. 2021 Apr;30(5):845-851. doi: 10.1177/0961203321990086. Epub 2021 Jan 26.","Aldarmaki R","Lupus","2021","2021/01/26","","","10.1177/0961203321990086"
"32030922","Epidemiology of Antiphospholipid Syndrome in Korea: a Nationwide Population-based Study","Hwang JJ, Shin SH, Kim YJ, Oh YM, Lee SD, Kim YH, Choi CW, Lee JS.","J Korean Med Sci. 2020 Feb 10;35(5):e35. doi: 10.3346/jkms.2020.35.e35.","Hwang JJ","J Korean Med Sci","2020","2020/02/08","PMC7008065","","10.3346/jkms.2020.35.e35"
"26573550","Antiphospholipid Syndrome and the Kidney","Sciascia S, Baldovino S, Schreiber K, Solfietti L, Roccatello D.","Semin Nephrol. 2015 Sep;35(5):478-86. doi: 10.1016/j.semnephrol.2015.08.009.","Sciascia S","Semin Nephrol","2015","2015/11/18","","","10.1016/j.semnephrol.2015.08.009"
"32300863","[Lupus and thrombophilia : Antiphospholipid syndrome]","Lettau M, Schrezenmeier EV, Specker C, Dörner T.","Z Rheumatol. 2020 May;79(4):332-341. doi: 10.1007/s00393-020-00786-3.","Lettau M","Z Rheumatol","2020","2020/04/18","","","10.1007/s00393-020-00786-3"
"35157809","Clinical and therapeutic value of the adjusted Global Antiphospholipid Syndrome Score in primary obstetric antiphospholipid syndrome","Udry S, Peréz SM, Belizna C, Aranda F, Esteve-Valverde E, Wingeyer SP, Fernández-Romero DS, Latino JO, de Larrañaga G, Alijotas-Reig J.","Lupus. 2022 Mar;31(3):354-362. doi: 10.1177/09612033221078223. Epub 2022 Feb 14.","Udry S","Lupus","2022","2022/02/14","","","10.1177/09612033221078223"
"33433731","Indian SLE Inception cohort for Research (INSPIRE): the design of a multi-institutional cohort","Shobha V, Aggarwal A, Rajasekhar L, Jain A, Gupta R, Das B, Mathew AJ, Rathi M, Ghosh P, Negi VS, Tripathi A, Misra R.","Rheumatol Int. 2021 May;41(5):887-894. doi: 10.1007/s00296-020-04766-3. Epub 2021 Jan 12.","Shobha V","Rheumatol Int","2021","2021/01/12","","","10.1007/s00296-020-04766-3"
"27000153","The rate of and risk factors for frequent hospitalization in systemic lupus erythematosus: results from the Korean lupus network registry","Lee JW, Park DJ, Kang JH, Choi SE, Yim YR, Kim JE, Lee KE, Wen L, Kim TJ, Park YW, Sung YK, Lee SS.","Lupus. 2016 Nov;25(13):1412-1419. doi: 10.1177/0961203316640916. Epub 2016 Jul 11.","Lee JW","Lupus","2016","2016/03/23","","","10.1177/0961203316640916"
"28992797","Hydroxychloroquine desensitization, an effective method to overcome hypersensitivity-a multicenter experience","Tal Y, Maoz Segal R, Langevitz P, Kivity S, Darnizki Z, Agmon-Levin N.","Lupus. 2018 Apr;27(5):703-707. doi: 10.1177/0961203317735185. Epub 2017 Oct 9.","Tal Y","Lupus","2018","2017/10/11","","","10.1177/0961203317735185"
"31782311","Diagnostic performance of aPS/PT antibodies in neuropsychiatric lupus and cardiovascular complications of systemic lupus erythematosus","Ramirez GA, Canti V, Del Rosso S, Erra R, Moiola L, Magnoni M, Bozzolo EP, Manfredi AA, Rovere-Querini P.","Autoimmunity. 2020 Feb;53(1):21-27. doi: 10.1080/08916934.2019.1696778. Epub 2019 Nov 29.","Ramirez GA","Autoimmunity","2020","2019/11/30","","","10.1080/08916934.2019.1696778"
"25217451","[In vitro fertilization and systemic lupus erythematosus or antiphospholipid syndrome: An update]","Orquevaux P, Masseau A, Le Guern V, Gayet V, Vauthier D, Boutin D, Wechsler B, Morel N, Guettrot-Imbert G, Pennaforte JL, Piette JC, Costedoat-Chalumeau N.","Rev Med Interne. 2015 Mar;36(3):154-8. doi: 10.1016/j.revmed.2014.08.004. Epub 2014 Sep 10.","Orquevaux P","Rev Med Interne","2015","2014/09/14","","","10.1016/j.revmed.2014.08.004"
"25889410","Fetal microchimerism in kidney biopsies of lupus nephritis patients may be associated with a beneficial effect","Florim GM, Caldas HC, de Melo JC, Baptista MA, Fernandes IM, Savoldi-Barbosa M, Goldman GH, Abbud-Filho M.","Arthritis Res Ther. 2015 Apr 15;17(1):101. doi: 10.1186/s13075-015-0615-4.","Florim GM","Arthritis Res Ther","2015","2015/04/19","PMC4416327","","10.1186/s13075-015-0615-4"
"23456582","The prevalence of anticardiolipin antibody in patients with systemic lupus erythematosus and its association with clinical manifestations","Basiri Z, Gholyaf M, Faridnia M, Nadi E, Bairanvand M.","Acta Med Iran. 2013;51(1):35-40.","Basiri Z","Acta Med Iran","2013","2013/03/05","","",""
"25050975","Prevention and treatment in utero of autoimmune-associated congenital heart block","Saxena A, Izmirly PM, Mendez B, Buyon JP, Friedman DM.","Cardiol Rev. 2014 Nov-Dec;22(6):263-7. doi: 10.1097/CRD.0000000000000026.","Saxena A","Cardiol Rev","2014","2014/07/23","PMC4539276","NIHMS714354","10.1097/CRD.0000000000000026"
"24703263","Complete remission of recalcitrant genital warts with a combination approach of surgical debulking and oral isotretinoin in a patient with systemic lupus erythematosus","Yew YW, Pan JY.","Dermatol Ther. 2014 Mar-Apr;27(2):79-82. doi: 10.1111/dth.12059. Epub 2013 May 21.","Yew YW","Dermatol Ther","2014","2014/04/08","","","10.1111/dth.12059"
"31483178","Pre-conception status, obstetric outcome and use of medications during pregnancy of systemic lupus erythematosus (SLE), rheumatoid arthritis (RA) and inflammatory bowel disease (IBD) in Japan: Multi-center retrospective descriptive study","Tsuda S, Sameshima A, Sekine M, Kawaguchi H, Fujita D, Makino S, Morinobu A, Murakawa Y, Matsui K, Sugiyama T, Watanabe M, Suzuki Y, Nagahori M, Murashima A, Atsumi T, Oku K, Mitsuda N, Takei S, Miyamae T, Takahashi N, Nakajima K, Saito S; Ministry of Health Labour and Welfare Working Group for “Guideline for The Treatment of Rheumatoid Arthritis or Inflammatory Bowel Disease Bearing Women in Child-bearing Age”.","Mod Rheumatol. 2020 Sep;30(5):852-861. doi: 10.1080/14397595.2019.1661592. Epub 2019 Sep 24.","Tsuda S","Mod Rheumatol","2020","2019/09/05","","","10.1080/14397595.2019.1661592"
"33516123","Establishment of an induced pluripotent stem cell line SPHi001-A from a systemic lupus erythematosus patient combined with preeclampsia and psoriasis","Li D, Hong X, Li W, Meng S, Yu H, Zhang X, Wang C, Samokhvalov IM, Liu D, Tang D, Dai Y.","Stem Cell Res. 2021 Mar;51:102192. doi: 10.1016/j.scr.2021.102192. Epub 2021 Jan 22.","Li D","Stem Cell Res","2021","2021/01/30","","","10.1016/j.scr.2021.102192"
"27776934","The antiphospholipid syndrome in patients with systemic lupus erythematosus","Pons-Estel GJ, Andreoli L, Scanzi F, Cervera R, Tincani A.","J Autoimmun. 2017 Jan;76:10-20. doi: 10.1016/j.jaut.2016.10.004. Epub 2016 Oct 21.","Pons-Estel GJ","J Autoimmun","2017","2016/10/26","","","10.1016/j.jaut.2016.10.004"
"25163327","[The pathogenesis, diagnosis and treatment of antiphospholipid syndrome]","Ohmura K, Oku K, Atsumi T.","Nihon Rinsho. 2014 Jul;72(7):1309-13.","Ohmura K","Nihon Rinsho","2014","2014/08/29","","",""
"34165663","Pregnancy outcomes in patients with systemic lupus erythematosus with or without a history of lupus nephritis","Oishi Y, Ikeuchi H, Hamatani H, Nakasatomi M, Sakairi T, Kaneko Y, Maeshima A, Iwase A, Hiromura K.","Clin Exp Nephrol. 2021 Aug;25(8):835-843. doi: 10.1007/s10157-020-02017-0. Epub 2021 Jun 24.","Oishi Y","Clin Exp Nephrol","2021","2021/06/24","","","10.1007/s10157-020-02017-0"
"35166607","Description of damage in different clusters of patients with antiphospholipid syndrome","Uludağ Ö, Çene E, Gurel E, Çetin Ç, Bektaş M, Yalçınkaya Y, Diz-Küçükkaya R, Gül A, Inanç M, Artim-Esen B.","Lupus. 2022 Apr;31(4):433-442. doi: 10.1177/09612033221079781. Epub 2022 Feb 15.","Uludağ Ö","Lupus","2022","2022/02/15","","","10.1177/09612033221079781"
"31134052","Opposite Profiles of Complement in Antiphospholipid Syndrome (APS) and Systemic Lupus Erythematosus (SLE) Among Patients With Antiphospholipid Antibodies (aPL)","Savelli SL, Roubey RAS, Kitzmiller KJ, Zhou D, Nagaraja HN, Mulvihill E, Barbar-Smiley F, Ardoin SP, Wu YL, Yu CY.","Front Immunol. 2019 May 7;10:885. doi: 10.3389/fimmu.2019.00885. eCollection 2019.","Savelli SL","Front Immunol","2019","2019/05/29","PMC6514053","","10.3389/fimmu.2019.00885"
"33087009","A case of systemic lupus erythematosus associated auto-splenectomy presenting as invasive pneumococcal sepsis","Scott-Charlton A, Reynolds G.","Mod Rheumatol Case Rep. 2020 Jul;4(2):233-236. doi: 10.1080/24725625.2020.1751407. Epub 2020 May 7.","Scott-Charlton A","Mod Rheumatol Case Rep","2020","2020/10/22","","","10.1080/24725625.2020.1751407"
"32583963","Soluble Flt-1, Placental Growth Factor, and Vascular Endothelial Growth Factor Serum Levels to Differentiate Between Active Lupus Nephritis During Pregnancy and Preeclampsia","de Jesús GR, Lacerda MI, Rodrigues BC, Dos Santos FC, do Nascimento AP, Cristóvão Porto L, de Jesús NR, Levy RA, Klumb EM.","Arthritis Care Res (Hoboken). 2021 May;73(5):717-721. doi: 10.1002/acr.24360. Epub 2021 Apr 3.","de Jesús GR","Arthritis Care Res (Hoboken)","2021","2020/06/26","","","10.1002/acr.24360"
"25612478","Does rat fetal DNA induce preeclampsia in pregnant rats?","Konečná B, Borbélyová V, Celec P, Vlková B.","J Dev Orig Health Dis. 2015 Feb;6(1):5-9. doi: 10.1017/S2040174414000622.","Konečná B","J Dev Orig Health Dis","2015","2015/01/24","","","10.1017/S2040174414000622"
"26494589","Systemic lupus erythematosus flare triggered by a spider bite","Martín Nares E, López Iñiguez A, Ontiveros Mercado H.","Joint Bone Spine. 2016 Jan;83(1):85-7. doi: 10.1016/j.jbspin.2015.04.011. Epub 2015 Oct 19.","Martín Nares E","Joint Bone Spine","2016","2015/10/24","","","10.1016/j.jbspin.2015.04.011"
"26977221","Isolated anti-Ro/SSA thrombocytopenia: a rare feature of neonatal lupus","Ayadi ID, Ben Hamida E, Boukhris MR, Bezzine A, Chaouachi S, Marrakchi Z.","Pan Afr Med J. 2015 Nov 27;22:312. doi: 10.11604/pamj.2015.22.312.6839. eCollection 2015.","Ayadi ID","Pan Afr Med J","2015","2016/03/16","PMC4769816","","10.11604/pamj.2015.22.312.6839"
"23378464","Excess female siblings and male fetal loss in families with systemic lupus erythematosus","Aggarwal R, Sestak AL, Chakravarty EF, Harley JB, Scofield RH.","J Rheumatol. 2013 Apr;40(4):430-4. doi: 10.3899/jrheum.120643. Epub 2013 Feb 1.","Aggarwal R","J Rheumatol","2013","2013/02/05","PMC3693848","NIHMS457652","10.3899/jrheum.120643"
